Date(UTC),UnixTimeStamp,Difficulty,BlockSize,TxFeeUSD,PriceBtcUsd,ERC20Transfer,ERC20Addr,GtrendsEth,Gold,SP500,TickerRIOT,TickerMSTR,PriceEthUsd
10/25/19,1571961600,2422.857,24096,0.14,7490.703125,463776,237473,2,1499.5,3003.32,1.68,145.77,181.79
10/26/19,1572048000,2436.074,23163,0.14,8667.577148,450061,231195,2,1495.8,3032.12,1.7,146.17,180.16
10/27/19,1572134400,2416.398,20478,0.13,9241.707031,421348,217183,2,1495.8,3032.12,1.7,146.17,184.34
10/28/19,1572220800,2406.581,23136,0.13,9565.101563,464255,239500,2,1495.8,3032.12,1.7,146.17,182.09
10/29/19,1572307200,2426.721,22707,0.15,9248.44043,443396,227348,2,1490.7,3035.39,1.61,146.65,191.11
10/30/19,1572393600,2453.14,22813,0.14,9422.462891,471237,253502,2,1493.2,3039.74,1.59,153.41,183.52
10/31/19,1572480000,2466.873,23960,0.13,9202.458008,513774,266804,2,1514.8,3046.9,1.56,153.25,182.59
11/1/19,1572566400,2464.977,22541,0.13,9193.992188,470965,247096,2,1508,3050.72,1.57,153.69,183.4
11/2/19,1572652800,2463.468,19180,0.12,9259.783203,360540,186970,2,1511.1,3078.96,1.66,153.51,183.45
11/3/19,1572739200,2427.241,18029,0.13,9324.787109,356653,176190,2,1511.1,3078.96,1.66,153.51,181.92
11/4/19,1572825600,2404.265,21459,0.13,9235.607422,425304,221848,2,1511.1,3078.96,1.66,153.51,186.49
11/5/19,1572912000,2421.938,23013,0.13,9413.004883,450284,251032,2,1483.7,3080.8,1.6,155,188.96
11/6/19,1572998400,2461.888,22415,0.13,9340.864258,445169,236341,2,1493.1,3075.1,1.57,154.96,191.24
11/7/19,1573084800,2468.419,25894,0.14,9352.393555,506911,302878,2,1464.2,3087.02,1.5,155.78,186.54
11/8/19,1573171200,2440.986,21548,0.13,9265.368164,431770,237442,2,1461.3,3081.25,1.52,156.13,183.85
11/9/19,1573257600,2469.338,19819,0.13,8809.46875,358884,182449,2,1457.1,3080.33,1.53,155.92,185.11
11/10/19,1573344000,2523.534,19801,0.13,8812.489258,375401,192151,2,1457.1,3080.33,1.53,155.92,189.29
11/11/19,1573430400,2492.579,23472,0.13,9056.917969,463906,254466,2,1457.1,3080.33,1.53,155.92,184.91
11/12/19,1573516800,2513.79,23057,0.13,8759.751953,439524,233293,2,1452.1,3089.28,1.52,158.06,187.09
11/13/19,1573603200,2565.169,22898,0.13,8812.033203,461155,255518,2,1463.3,3084.18,1.51,156.96,188.1
11/14/19,1573689600,2516.821,21895,0.14,8811.936523,449427,244390,2,1473.4,3090.75,1.59,156.64,184.68
11/15/19,1573776000,2503.836,22444,0.13,8705.708008,455743,243974,2,1467.3,3107.92,1.51,156.4,180.03
11/16/19,1573862400,2454.342,19589,0.12,8491.166016,379056,198365,2,1471.9,3117.91,1.46,155.23,182.61
11/17/19,1573948800,2504.387,19970,0.12,8549.470703,380209,217830,2,1471.9,3117.91,1.46,155.23,184.2
11/18/19,1574035200,2534.157,24983,0.15,8573.980469,477720,269652,2,1471.9,3117.91,1.46,155.23,178.23
11/19/19,1574121600,2410.311,25545,0.12,8305.134766,496384,270822,2,1473.3,3127.45,1.44,157.49,175.96
11/20/19,1574208000,2356.766,22934,0.13,8203.613281,442749,230736,2,1470,3114.66,1.43,154.02,174.68
11/21/19,1574294400,2455.856,28973,0.16,8023.644531,502016,269371,2,1470.5,3108.49,1.42,149.5,161.18
11/22/19,1574380800,2434.56,31687,0.24,7643.569336,485853,221821,2,1468.8,3111.41,1.49,151.6,150.22
11/23/19,1574467200,2440.567,23859,0.1,7296.164551,397958,186686,2,1463.8,3117.44,1.35,152.76,152.42
11/24/19,1574553600,2450.648,23468,0.1,7398.633789,393177,183640,2,1463.8,3117.44,1.35,152.76,140.42
11/25/19,1574640000,2531.851,30507,0.19,7039.977051,482402,218884,2,1463.8,3117.44,1.35,152.76,146.22
11/26/19,1574726400,2453.388,30709,0.15,7145.15918,443883,216069,2,1467.4,3134.85,1.33,152.4,148
11/27/19,1574812800,2522.862,28400,0.12,7220.880859,587688,347741,2,1453.4,3145.49,1.35,152.62,153.05
11/28/19,1574899200,2538.431,27609,0.13,7536.820313,731422,518384,2,1472.7,3147.18,1.39,150.33,151.31
11/29/19,1574985600,2538.604,27639,0.11,7466.727051,489936,276262,2,1472.7,3147.18,1.39,150.33,154.94
11/30/19,1575072000,2532.424,24380,0.11,7764.057129,501153,304922,2,1469.2,3143.85,1.3,150.08,152.2
12/1/19,1575158400,2530.006,25933,0.12,7571.616211,505746,292596,2,1469.2,3143.85,1.3,150.08,151.36
12/2/19,1575244800,2538.232,27066,0.11,7424.036133,524586,312433,2,1469.2,3143.85,1.3,150.08,149.36
12/3/19,1575331200,2585.802,24340,0.11,7323.975586,502134,313619,2,1478.2,3087.41,1.32,149.98,147.73
12/4/19,1575417600,2559.11,29349,0.11,7320.125,539671,294046,2,1480.2,3103.5,1.29,151.6,145.73
12/5/19,1575504000,2511.603,24676,0.1,7253.241699,464502,260007,2,1483.1,3119.21,1.32,149.86,148.32
12/6/19,1575590400,2492.348,23017,0.1,7450.561523,383231,203761,2,1459.1,3134.62,1.32,151.6,149.06
12/7/19,1575676800,2556.643,19382,0.09,7547.265625,356588,210231,2,1464.9,3141.86,1.29,152.3,147.79
12/8/19,1575763200,2486.122,20648,0.09,7551.338867,499871,361395,2,1464.9,3141.86,1.29,152.3,151.06
12/9/19,1575849600,2498.408,24920,0.09,7561.79541,520702,328581,2,1464.9,3141.86,1.29,152.3,147.68
12/10/19,1575936000,2569.205,25190,0.1,7397.134277,518485,305024,2,1462.6,3135.36,1.3,152.7,145.92
12/11/19,1576022400,2524.277,24671,0.1,7277.197754,417819,220256,2,1475,3135.75,1.32,150.47,143.61
12/12/19,1576108800,2506.936,24847,0.1,7216.73877,437543,225497,2,1472.3,3141.23,1.32,146.85,145.05
12/13/19,1576195200,2621.77,24562,0.09,7244.662109,410534,205312,2,1475.6,3166.65,1.34,145.35,144.97
12/14/19,1576281600,2848.513,23121,0.09,7268.902832,366696,175873,2,1480.5,3183.63,1.33,146.53,142.18
12/15/19,1576368000,2805.574,22918,0.1,7124.239746,352143,174945,2,1480.5,3183.63,1.33,146.53,142.74
12/16/19,1576454400,2799.702,26804,0.11,7153.663086,419466,207519,2,1480.5,3183.63,1.33,146.53,132.68
12/17/19,1576540800,2691.351,27159,0.13,6931.31543,416001,192288,2,1480.6,3195.4,1.3,147.35,122.11
12/18/19,1576627200,2599.972,28105,0.11,6647.698242,433571,229041,2,1478.7,3195.21,1.33,145.82,133.07
12/19/19,1576713600,2594.207,27176,0.09,7277.59082,406347,224014,2,1478.2,3192.32,1.32,145.95,128.31
12/20/19,1576800000,2527.842,27193,0.09,7208.636719,396702,208634,2,1474.7,3223.33,1.33,145.2,128.58
12/21/19,1576886400,2552.824,24585,0.08,7220.59375,340489,171838,2,1488.7,3226.05,1.33,144.33,127.52
12/22/19,1576972800,2554.315,24407,0.08,7191.188477,343938,163930,2,1488.7,3226.05,1.33,144.33,132.56
12/23/19,1577059200,2565.197,27160,0.09,7508.902344,408214,214363,2,1488.7,3226.05,1.33,144.33,128.1
12/24/19,1577145600,2534.887,24708,0.08,7354.393066,395148,209200,2,1499.1,3225.45,1.31,144.4,128.02
12/25/19,1577232000,2506.453,24056,0.08,7325.755859,368050,187717,2,1514.4,3227.2,1.3,145.05,125.1
12/26/19,1577318400,2488.731,24563,0.08,7274.799316,371615,199161,2,1514.4,3227.2,1.3,145.05,125.73
12/27/19,1577404800,2492.177,24641,0.08,7238.141113,387324,204937,2,1518.1,3247.23,1.22,144.76,126.5
12/28/19,1577491200,2529.313,21575,0.08,7289.03125,316871,155015,2,1518.6,3240.09,1.14,142.02,128.21
12/29/19,1577577600,2559.613,21031,0.08,7317.647461,291725,132532,2,1518.6,3240.09,1.14,142.02,134.55
12/30/19,1577664000,2548.326,24593,0.08,7420.272949,372473,176180,2,1518.6,3240.09,1.14,142.02,131.41
12/31/19,1577750400,2525.715,24239,0.09,7294.438965,354158,186525,2,1519.5,3215.18,1.12,142.63,128.91
1/1/20,1577836800,2455.804,20546,0.08,7194.89209,313994,167094,3,1528.1,3244.67,1.22,144.31,130.6
1/2/20,1577923200,2222.098,20138,0.07,7202.55127,323634,176130,3,1528.1,3244.67,1.22,144.31,127.18
1/3/20,1578009600,1983.1,19394,0.08,6984.428711,389155,209213,3,1549.2,3226.36,1.18,143.57,134.25
1/4/20,1578096000,2077.179,19029,0.07,7345.375488,385273,204996,3,1568.8,3217.55,1.3,144.25,134.33
1/5/20,1578182400,2041.128,18408,0.07,7410.45166,363602,196849,3,1568.8,3217.55,1.3,144.25,135.44
1/6/20,1578268800,2031.846,20292,0.08,7410.452148,395584,186217,3,1568.8,3217.55,1.3,144.25,144.28
1/7/20,1578355200,2107.076,21160,0.08,7768.682129,416792,217057,3,1574.3,3241.86,1.49,143.87,143.18
1/8/20,1578441600,2065.264,22383,0.09,8161.935547,493641,189267,3,1560.2,3238.59,1.37,143.71,140.66
1/9/20,1578528000,2015.077,20203,0.08,8082.295898,380016,190649,3,1554.3,3266.03,1.33,143.5,137.9
1/10/20,1578614400,2077.129,20076,0.1,7878.307617,402082,215590,3,1557.5,3281.81,1.41,142.39,144.88
1/11/20,1578700800,2096.247,18343,0.08,8162.190918,334388,156078,3,1550.6,3271.13,1.36,144.59,142.69
1/12/20,1578787200,2074.522,58220,0.08,8033.261719,299541,138543,3,1550.6,3271.13,1.36,144.59,146.55
1/13/20,1578873600,2079.807,23743,0.09,8189.771973,542722,374512,3,1550.6,3271.13,1.36,144.59,143.7
1/14/20,1578960000,2073.117,22776,0.12,8140.933105,438113,222654,3,1544.6,3285.35,1.42,144.77,165.86
1/15/20,1579046400,2119.493,23365,0.1,8825.34375,428269,193344,3,1554,3282.27,1.4,146.27,166.22
1/16/20,1579132800,2084.33,21422,0.08,8812.481445,440047,239637,3,1550.5,3302.97,1.43,146.72,164.09
1/17/20,1579219200,2081.315,22155,0.09,8725.209961,421765,204122,3,1558.8,3323.66,1.46,146.74,169.74
1/18/20,1579305600,2074.516,20423,0.1,8927.211914,463615,200377,3,1556.4,3321.03,1.4,145.95,174
1/19/20,1579392000,2068.051,20571,0.09,8941.445313,394379,188844,3,1556.4,3321.03,1.4,145.95,166.94
1/20/20,1579478400,2096.662,20165,0.08,8704.631836,373950,181287,3,1556.4,3321.03,1.4,145.95,166.77
1/21/20,1579564800,2096.824,18522,0.08,8658.991211,350193,173053,3,1556.4,3321.03,1.4,145.95,169.36
1/22/20,1579651200,2091.256,17212,0.08,8744.210938,336909,173323,3,1556.7,3330.02,1.34,145.92,167.79
1/23/20,1579737600,2076.161,18583,0.08,8680.650391,349849,169674,3,1571.6,3315.77,1.26,145.74,162.63
1/24/20,1579824000,2127.292,19244,0.08,8405.567383,367422,145194,3,1571.1,3333.1,1.26,143.16,162.45
1/25/20,1579910400,2093.26,16540,0.07,8440.119141,297599,117835,3,1583.7,3247.16,1.24,142.53,160.36
1/26/20,1579996800,2072.444,16844,0.08,8364.410156,278438,112269,3,1583.7,3247.16,1.24,142.53,167.72
1/27/20,1580083200,2076.663,17354,0.08,8597.308594,327636,150861,3,1583.7,3247.16,1.24,142.53,169.95
1/28/20,1580169600,2053.845,19065,0.09,8912.524414,353829,149456,3,1575.8,3255.35,1.31,144,176
1/29/20,1580256000,2083.501,19057,0.08,9357.470703,348115,137987,3,1576,3289.46,1.31,152.6,173.55
1/30/20,1580342400,2057.671,20606,0.1,9316.016602,392940,153562,3,1589.2,3256.45,1.43,152.7,184.47
1/31/20,1580428800,2057.787,21319,0.09,9508.313477,444595,164530,3,1582.9,3282.33,1.35,152.03,179.76
2/1/20,1580515200,2046.568,18761,0.09,9346.357422,364269,180166,4,1582.4,3235.66,1.36,149.48,183.66
2/2/20,1580601600,2092.379,17803,0.1,9389.820313,341383,150282,4,1582.4,3235.66,1.36,149.48,188.39
2/3/20,1580688000,2083.431,20790,0.1,9344.683594,379943,182403,4,1582.4,3235.66,1.36,149.48,189.77
2/4/20,1580774400,2103.273,17656,0.13,9292.841797,314394,141577,4,1555.5,3280.61,1.38,151.81,188.44
2/5/20,1580860800,2100.043,20346,0.15,9183.416016,348390,159876,4,1562.8,3324.91,1.48,152.84,203.85
2/6/20,1580947200,2094.087,20244,0.17,9617.821289,350457,165439,4,1570,3344.92,1.43,152.24,212.88
2/7/20,1581033600,2089.933,21437,0.17,9726.00293,372901,162935,4,1568.6,3335.54,1.43,152.66,223.14
2/8/20,1581120000,2142.113,21965,0.13,9793.070313,425339,217322,4,1579.5,3318.28,1.48,151.45,223.2
2/9/20,1581206400,2114.045,20937,0.13,9863.894531,406996,218848,4,1579.5,3318.28,1.48,151.45,228.6
2/10/20,1581292800,2115.394,21715,0.13,10115.55957,473775,253960,4,1579.5,3318.28,1.48,151.45,223.11
2/11/20,1581379200,2144.844,23173,0.14,9855.891602,422894,214539,4,1565.6,3365.87,1.68,152.1,237.8
2/12/20,1581465600,2164.395,26521,0.2,10202.3877,518402,279245,4,1571.6,3370.5,1.6,149.84,266.13
2/13/20,1581552000,2195.763,25627,0.19,10323.96094,556180,288393,4,1578.8,3365.9,1.61,148.07,268.56
2/14/20,1581638400,2201.248,26041,0.19,10211.55078,600124,303421,4,1582.7,3378.08,1.64,148.84,285.79
2/15/20,1581724800,2215.86,23067,0.19,10313.85645,435203,208594,4,1600,3369.04,1.5,147.97,264.85
2/16/20,1581811200,2217.224,22163,0.23,9889.179688,394560,177545,4,1600,3369.04,1.5,147.97,259.43
2/17/20,1581897600,2233.264,24138,0.19,9936.560547,450066,219580,4,1600,3369.04,1.5,147.97,268.07
2/18/20,1581984000,2242.189,24219,0.17,9691.230469,443449,209958,4,1600,3369.04,1.5,147.97,282.92
2/19/20,1582070400,2314.349,23010,0.18,10143.79883,424145,211187,4,1611.8,3380.39,1.5,149.6,258.72
2/20/20,1582156800,2269.276,23417,0.19,9629.325195,426777,217172,4,1620.5,3380.45,1.42,149.8,257.7
2/21/20,1582243200,2236.947,22264,0.14,9611.782227,430391,208463,4,1644.6,3360.5,1.41,149.95,265.6
2/22/20,1582329600,2278.218,20004,0.13,9687.707031,369824,184057,4,1676.6,3257.61,1.33,145.88,262.31
2/23/20,1582416000,2265.292,19887,0.16,9663.318359,316394,149443,4,1676.6,3257.61,1.33,145.88,275.64
2/24/20,1582502400,2312.524,23637,0.16,9921.583008,394549,189348,4,1676.6,3257.61,1.33,145.88,265.74
2/25/20,1582588800,2250.328,24109,0.18,9651.3125,383983,168222,4,1650,3238.94,1.26,140.05,246.84
2/26/20,1582675200,2253.688,25491,0.27,9338.290039,430310,185318,4,1643.1,3139.9,1.245,140.12,223.73
2/27/20,1582761600,2341.556,24706,0.17,8825.09375,412349,184412,4,1642.5,3062.54,1.23,136.22,227.57
2/28/20,1582848000,2286.565,24027,0.15,8788.728516,407826,188936,4,1564.1,2916.9,1.14,135.16,227.56
2/29/20,1582934400,2296.407,20707,0.11,8671.212891,377592,180210,4,1592.3,2974.28,1.18,136.72,217.68
3/1/20,1583020800,2276.238,21400,0.12,8599.758789,370776,169593,3,1592.3,2974.28,1.18,136.72,218.02
3/2/20,1583107200,2242.8,22782,0.12,8563.264648,403973,190836,3,1592.3,2974.28,1.18,136.72,232.09
3/3/20,1583193600,2260.148,22382,0.13,8865.387695,382499,189414,3,1642.1,3096.46,1.14,134.39,223.77
3/4/20,1583280000,2282.853,21477,0.13,8788.541992,394981,193306,3,1643,3045.75,1.165,136.17,224.68
3/5/20,1583366400,2313.32,23417,0.14,8760.285156,463419,229778,3,1666.4,3075.7,1.28,136.88,228.7
3/6/20,1583452800,2224.909,22543,0.15,9078.308594,400702,185950,3,1672.4,2954.2,1.27,136.28,245.76
3/7/20,1583539200,2272.279,20794,0.14,9121.600586,376415,188221,3,1675.7,2863.89,1.08,129.43,237.78
3/8/20,1583625600,2322.14,23673,0.21,8908.206055,393864,173045,3,1675.7,2863.89,1.08,129.43,199.68
3/9/20,1583712000,2303.81,27887,0.19,8111.146484,464016,195315,3,1675.7,2863.89,1.08,129.43,203.08
3/10/20,1583798400,2287.045,25113,0.12,7922.146973,488703,227709,3,1659.1,2813.48,1.07,129.98,200.62
3/11/20,1583884800,2248.363,24782,0.16,7910.089844,457920,214978,3,1642.3,2825.6,1.01,124.15,194.86
3/12/20,1583971200,2284.571,27723,0.74,7913.616211,450402,172949,3,1590.3,2630.86,0.728,108.53,109.78
3/13/20,1584057600,2239.735,27582,0.78,5017.831055,488233,203611,3,1516.7,2569.99,0.72,111.33,135.44
3/14/20,1584144000,2175.552,23303,0.11,5573.077637,452146,220388,3,1486.5,2508.59,0.6582,106.66,122.58
3/15/20,1584230400,2182.442,23169,0.1,5201.066895,407092,188697,3,1486.5,2508.59,0.6582,106.66,123.53
3/16/20,1584316800,2203.462,26369,0.21,5385.229492,469337,208142,3,1486.5,2508.59,0.6582,106.66,111.32
3/17/20,1584403200,2133.805,24937,0.12,5002.578125,479446,247700,3,1524.9,2425.66,0.7476,109.36,116.3
3/18/20,1584489600,2180.507,24088,0.09,5227.11377,501256,300491,3,1477.9,2436.5,0.65,92.2,118.62
3/19/20,1584576000,2190.931,27413,0.14,5245.416504,595629,357272,3,1479.3,2393.48,0.7033,105.38,136.7
3/20/20,1584662400,2190.26,27084,0.12,6191.653809,539822,294989,3,1484,2431.94,0.7048,100.74,133.4
3/21/20,1584748800,2227.486,26578,0.08,6206.521484,580358,409128,3,1572.7,2290.71,0.6693,102.47,132.72
3/22/20,1584835200,2159.407,25601,0.08,6185.558105,515565,292949,3,1572.7,2290.71,0.6693,102.47,122.44
3/23/20,1584921600,2159.855,25426,0.1,5831.374512,528831,288722,3,1572.7,2290.71,0.6693,102.47,136.74
3/24/20,1585008000,2232.215,26101,0.1,6436.642578,554943,290825,3,1660.2,2344.44,0.7977,106.89,139.07
3/25/20,1585094400,2192.031,24775,0.1,6738.716797,500271,253786,3,1634.3,2457.77,0.7732,104.13,136.28
3/26/20,1585180800,2216.967,24661,0.09,6675.170898,486846,254762,3,1660.3,2501.29,0.8163,110.54,138.97
3/27/20,1585267200,2201.868,23262,0.09,6719.38916,459891,240363,3,1623.9,2555.87,0.7887,106.31,131.51
3/28/20,1585353600,2218.398,22245,0.08,6467.253906,407411,197496,3,1643.2,2558.98,0.7915,110.24,131.34
3/29/20,1585440000,2237.589,19253,0.07,6245.624512,371600,185111,3,1643.2,2558.98,0.7915,110.24,124.55
3/30/20,1585526400,2256.53,22915,0.08,5925.538574,441385,218435,3,1643.2,2558.98,0.7915,110.24,132.31
3/31/20,1585612800,2193.623,24057,0.09,6430.606445,463038,233542,3,1583.4,2614.69,0.833,118.1,133.17
4/1/20,1585699200,2188.531,23177,0.09,6437.319336,482502,257243,3,1591.4,2498.08,0.7728,113.39,136.05
4/2/20,1585785600,2261.717,24853,0.1,6606.776367,453414,213085,3,1637.7,2458.54,0.78,114.49,141.59
4/3/20,1585872000,2225.426,24127,0.1,6797.396484,433983,213134,3,1633.7,2514.92,0.9,112.23,141.45
4/4/20,1585958400,2190.118,21335,0.08,6738.382813,375490,182764,3,1677,2578.28,1.095,116.03,144.49
4/5/20,1586044800,2214.275,20359,0.08,6862.537598,375144,180503,3,1677,2578.28,1.095,116.03,142.88
4/6/20,1586131200,2145.132,26036,0.14,6788.049805,448475,204402,3,1677,2578.28,1.095,116.03,171.62
4/7/20,1586217600,2176.478,25184,0.12,7273.644043,455244,218711,3,1683.7,2738.65,1.02,117.71,164.66
4/8/20,1586304000,2205.702,25393,0.11,7179.283203,457764,231305,3,1684.3,2685,1.07,123,173.41
4/9/20,1586390400,2214.325,23447,0.11,7337.966309,455486,237930,3,1736.2,2776.99,1.03,125.42,169.92
4/10/20,1586476800,2247.413,24575,0.11,7303.81543,516158,280727,3,1744.8,2782.46,1.01,122.09,158.12
4/11/20,1586563200,2197.97,22996,0.09,6867.44043,782245,550555,3,1744.8,2782.46,1.01,122.09,158.67
4/12/20,1586649600,2234.383,22760,0.09,6858.067871,729741,536320,3,1744.8,2782.46,1.01,122.09,158.75
4/13/20,1586736000,2214.843,24305,0.1,6965.616699,570940,332633,3,1744.8,2782.46,1.01,122.09,156.82
4/14/20,1586822400,2271.633,24940,0.1,6843.281738,577885,342301,3,1768.9,2805.1,1.01,126.5,158.6
4/15/20,1586908800,2247.95,24633,0.1,6845.561523,626190,391194,3,1740.2,2795.64,1.13,122.6,152.85
4/16/20,1586995200,2270.285,26129,0.15,6640.454102,605467,356452,3,1731.7,2799.34,1.17,124.13,172.58
4/17/20,1587081600,2242.993,24920,0.11,7116.552734,610638,377664,3,1689.2,2842.43,1.14,126.53,170.98
4/18/20,1587168000,2255.732,24272,0.14,7092.291504,427441,228508,3,1711.2,2845.62,1.1,126.92,187.81
4/19/20,1587254400,2192.808,23224,0.12,7260.922363,452254,246634,3,1711.2,2845.62,1.1,126.92,180.34
4/20/20,1587340800,2184.859,26206,0.14,7186.873535,533299,288798,3,1711.2,2845.62,1.1,126.92,170.6
4/21/20,1587427200,2232.085,25515,0.15,6879.78418,491969,270147,3,1687.8,2784.81,1.02,122.71,171
4/22/20,1587513600,2204.263,25228,0.15,6879.44043,501133,269651,3,1738.3,2787.89,1.07,125.01,183.04
4/23/20,1587600000,2262.509,25963,0.16,7121.306152,466434,234328,3,1745.4,2810.42,1.15,125.98,185.68
4/24/20,1587686400,2228.822,25533,0.15,7434.181641,492031,260861,3,1723.5,2812.64,1.25,125.55,187.7
4/25/20,1587772800,2216.5,24986,0.14,7550.48291,452612,243050,3,1723.8,2854.65,1.24,129.23,194.39
4/26/20,1587859200,2226.632,25058,0.16,7570.13916,435910,219702,3,1723.8,2854.65,1.24,129.23,197.78
4/27/20,1587945600,2177.22,25766,0.15,7679.418945,474806,249741,3,1723.8,2854.65,1.24,129.23,196.78
4/28/20,1588032000,2178.618,26056,0.14,7796.970215,498742,269221,3,1722.2,2909.96,1.16,128.85,196.86
4/29/20,1588118400,2237.997,27928,0.23,7806.712402,487504,238017,3,1703.4,2918.46,1.21,127.48,215.55
4/30/20,1588204800,2276.654,28663,0.29,8797.669922,456446,222701,3,1694.2,2930.91,1.21,126.33,206.27
5/1/20,1588291200,2318.62,25890,0.17,8672.782227,429486,228783,4,1694.5,2869.09,1.07,122.59,211.98
5/2/20,1588377600,2330.873,23861,0.15,8869.057617,436420,203300,4,1713.3,2815.01,1.12,118.55,214.15
5/3/20,1588464000,2279.571,24822,0.16,8983.614258,406693,207255,4,1713.3,2815.01,1.12,118.55,210.06
5/4/20,1588550400,2338.904,26939,0.2,8895.745117,665359,437321,4,1713.3,2815.01,1.12,118.55,206.94
5/5/20,1588636800,2353.754,24540,0.2,8912.832031,476837,269384,4,1710.6,2868.88,1.15,120.81,205.48
5/6/20,1588723200,2303.112,27907,0.23,9007.441406,853413,567441,4,1688.5,2883.14,1.27,122,199.1
5/7/20,1588809600,2243.523,31419,0.28,9261.895508,1370266,1101901,4,1725.8,2878.26,1.54,123.48,212.37
5/8/20,1588896000,2274.345,27078,0.27,9936.162109,489429,234770,4,1709.9,2908.83,1.85,124.67,211.54
5/9/20,1588982400,2296.034,27758,0.22,9840.90625,482854,262208,4,1698,2915.46,1.59,123.82,210.1
5/10/20,1589068800,2238.801,27547,0.36,9591.168945,444205,220212,4,1698,2915.46,1.59,123.82,187.84
5/11/20,1589155200,2266.229,27592,0.27,8755.535156,472008,249331,4,1698,2915.46,1.59,123.82,185.88
5/12/20,1589241600,2267.37,26833,0.32,8610.385742,468060,242089,4,1706.8,2939.5,1.6,120.11,189.9
5/13/20,1589328000,2249.315,25703,0.43,8805.387695,450821,225264,4,1716.4,2865.86,1.89,114.95,199.85
5/14/20,1589414400,2283.144,25607,0.56,9271.329102,475016,231792,4,1740.9,2794.54,2.28,113.21,203.32
5/15/20,1589500800,2328.704,27276,0.37,9734.291016,519038,257119,4,1753.4,2829.95,2.08,115.58,194.65
5/16/20,1589587200,2276.287,26716,0.32,9333.240234,493251,233010,4,1734.4,2913.86,2.19,120.13,200.51
5/17/20,1589673600,2326.028,25429,0.38,9374.929688,455396,219364,4,1734.4,2913.86,2.19,120.13,206.98
5/18/20,1589760000,2271.761,26532,0.5,9675.695313,503686,248245,4,1734.4,2913.86,2.19,120.13,214.73
5/19/20,1589846400,2243.005,26817,0.45,9727.063477,483110,242698,4,1745.6,2948.59,2.23,119.06,214.63
5/20/20,1589932800,2298.306,27680,0.51,9725.329102,494345,248563,4,1750.6,2953.63,2.53,121.24,209.85
5/21/20,1590019200,2237.936,28609,0.64,9522.740234,459940,229015,4,1721.9,2969.95,2.33,120.72,198.56
