Date(UTC),UnixTimeStamp,Difficulty,BlockSize,TxFeeUSD,PriceEthUsd,PriceBtcUsd,ERC20Transfer,ERC20Addr,GtrendsEth,Gold,SP500,TickerRIOT,TickerMSTR
10/14/2017,1507939200,2917.998,19951,0.41,338.81,5643.529785,89823,64515,13,1303,2555.57,7.55,135.83
10/15/2017,1508025600,2962.491,19011,0.4,336.58,5835.959961,80684,57436,13,1303,2555.57,7.55,135.83
10/16/2017,1508112000,1922.324,16294,0.28,334.23,5687.569824,145630,114782,13,1303,2555.57,7.55,135.83
10/17/2017,1508198400,1430.794,14412,0.2,316.14,5741.580078,161702,127424,13,1286.2,2557.17,8.13,135.89
10/18/2017,1508284800,1412.602,13060,0.2,313.54,5603.819824,123933,92021,13,1283,2562.87,7.67,136
10/19/2017,1508371200,1460.305,12978,0.18,307.41,5583.740234,128913,94831,13,1290,2553.39,7.7892,135.56
10/20/2017,1508457600,1448.048,15254,0.27,303.08,5708.109863,136849,104083,13,1280.5,2567.56,8.49,137
10/21/2017,1508544000,1470.935,11983,0.15,299.55,5996.790039,91174,62475,13,1280.9,2578.08,8.75,136.88
10/22/2017,1508630400,1479.883,10947,0.13,294.03,6036.660156,66745,42201,13,1280.9,2578.08,8.75,136.88
10/23/2017,1508716800,1455.82,12828,0.16,285.27,6006,154838,118480,13,1280.9,2578.08,8.75,136.88
10/24/2017,1508803200,1496.921,13946,0.22,296.5,5935.52002,144208,107505,13,1278.3,2568.66,7.9,137.04
10/25/2017,1508889600,1484.205,14347,0.19,296.35,5524.600098,156660,118653,13,1279,2566.52,7.2,137.85
10/26/2017,1508976000,1437.018,14417,0.17,295.54,5747.950195,187325,147049,13,1269.6,2560.08,7.26,140.96
10/27/2017,1509062400,1447.521,14924,0.18,296.36,5899.740234,214386,170907,13,1271.8,2570.26,6.91,140.86
10/28/2017,1509148800,1468.426,14317,0.15,293.35,5787.819824,243856,197896,13,1277.7,2577.75,7.05,135.81
10/29/2017,1509235200,1459.599,14872,0.15,304.04,5754.439941,253731,204399,13,1277.7,2577.75,7.05,135.81
10/30/2017,1509321600,1447.379,16448,0.17,306.8,6114.850098,256519,206619,13,1277.7,2577.75,7.05,135.81
10/31/2017,1509408000,1462.242,15604,0.19,303.64,6132.02002,240472,186252,13,1270.5,2575.99,6.8,132.26
11/1/2017,1509494400,1505.309,15758,0.2,289.42,6440.970215,223768,161232,24,1277.3,2583.21,6.95,134.54
11/2/2017,1509580800,1441.55,15696,0.2,284.92,6777.77002,253204,194350,24,1278.1,2579.46,6.96,133.99
11/3/2017,1509667200,1419.283,15831,0.17,304.51,7087.529785,294808,246580,24,1269.2,2581.93,6.75,133.68
11/4/2017,1509753600,1405.222,12156,0.16,300.04,7164.47998,235018,197732,24,1281.6,2587.47,7.64,134.3
11/5/2017,1509840000,1439.533,11640,0.14,296.23,7404.52002,153907,118809,24,1281.6,2587.47,7.64,134.3
11/6/2017,1509926400,1433.805,13796,0.16,296.82,7403.220215,148561,114107,24,1281.6,2587.47,7.64,134.3
11/7/2017,1510012800,1412.215,14267,0.2,291.84,7023.100098,155062,121380,24,1275.8,2592.11,8.3,133.71
11/8/2017,1510099200,1454.538,14220,0.24,307.35,7141.379883,139532,101054,24,1283.7,2588.71,7.78,134.39
11/9/2017,1510185600,1420.593,13929,0.22,319.66,7446.830078,111893,67641,24,1287.5,2584,7.5,133.39
11/10/2017,1510272000,1429.592,13413,0.19,296.86,7173.72998,128946,84207,24,1274.2,2580.18,7.16,133.5
11/11/2017,1510358400,1437.744,12665,0.19,314.23,6618.609863,218484,181478,24,1278.9,2576.53,7.25,132.22
11/12/2017,1510444800,1487.331,13233,0.21,306.02,6295.450195,206204,169039,24,1278.9,2576.53,7.25,132.22
11/13/2017,1510531200,1456.779,14443,0.22,314.6,5938.25,205781,167366,24,1278.9,2576.53,7.25,132.22
11/14/2017,1510617600,1448.755,16232,0.24,334.72,6561.47998,188896,138655,24,1282.9,2577.75,7.02,133.18
11/15/2017,1510704000,1424.358,16453,0.25,331.2,6634.759766,142548,96798,24,1277.7,2569.45,7.93,132.24
11/16/2017,1510790400,1397.135,15278,0.24,330.32,7323.240234,148203,104895,24,1278.2,2572.95,8.12,133.42
11/17/2017,1510876800,1403.216,15301,0.24,331.72,7853.569824,143762,101046,24,1296.5,2582.94,8.13,133.76
11/18/2017,1510963200,1389.738,14628,0.19,346.65,7697.209961,231331,182238,24,1275.3,2579.49,10.35,134.59
11/19/2017,1511049600,1402.317,14551,0.22,354.6,7766.029785,206858,164981,24,1275.3,2579.49,10.35,134.59
11/20/2017,1511136000,1489.214,16654,0.26,367.71,8039.069824,193524,148398,24,1275.3,2579.49,10.35,134.59
11/21/2017,1511222400,1471.463,16182,0.25,360.52,8205.740234,182748,140449,24,1281.7,2589.17,11.26,137
11/22/2017,1511308800,1462.848,15978,0.25,380.84,8077.950195,157860,112818,24,1296.8,2600.31,15.99,137.46
11/23/2017,1511395200,1518.894,16029,0.27,406.57,8232.379883,149862,103305,24,1291.8,2600.42,23.6,137.43
11/24/2017,1511481600,1549.351,15104,0.28,470.43,8074.02002,165538,121361,24,1291.8,2600.42,23.6,137.43
11/25/2017,1511568000,1562.073,16192,0.24,464.61,8241.709961,211435,160731,24,1298.9,2602.66,15.6,136.3
11/26/2017,1511654400,1553.38,16099,0.31,470.54,8789.040039,151326,106957,24,1298.9,2602.66,15.6,136.3
11/27/2017,1511740800,1537.205,22187,0.29,475.24,9352.719727,1073786,971917,24,1298.9,2602.66,15.6,136.3
11/28/2017,1511827200,1508.043,18980,0.31,466.27,9823.429688,237782,180096,24,1299.2,2605.94,15.25,138.2
11/29/2017,1511913600,1520.78,18539,0.29,427.42,10077.40039,181308,124744,24,1286.2,2627.82,13.18,136.59
11/30/2017,1512000000,1542.746,18059,0.28,434.85,9906.790039,143323,86662,24,1276.7,2633.93,13.5,136.76
12/1/2017,1512086400,1546.95,18184,0.31,461.58,10198.59961,151361,105914,46,1282.3,2645.1,15,135
12/2/2017,1512172800,1570.293,17954,0.25,457.96,10978.29981,170000,112733,46,1277.7,2657.19,15.07,135.23
12/3/2017,1512259200,1509.751,19326,0.27,462.81,11082.7002,141307,94464,46,1277.7,2657.19,15.07,135.23
12/4/2017,1512345600,1530.846,19741,0.53,466.93,11315.40039,100010,68355,46,1277.7,2657.19,15.07,135.23
12/5/2017,1512432000,1477.492,19800,0.78,453.96,11685.7002,88114,71255,46,1264.9,2639.78,14.14,134.56
12/6/2017,1512518400,1468.45,21174,0.82,422.48,11923.40039,72299,55487,46,1266.1,2626.24,13.7018,134.47
12/7/2017,1512604800,1480.719,17899,1.43,421.15,14266.09961,68129,51086,46,1253.1,2628.38,14.6,133.99
12/8/2017,1512691200,1552.89,21220,1.36,451.74,17802.90039,110395,73705,46,1248.4,2646.21,15.86,136.25
12/9/2017,1512777600,1553.202,19891,1.42,472.86,16523.30078,120314,89545,46,1246.9,2652.19,23.08,133.68
12/10/2017,1512864000,1549.427,20864,1.17,436.49,15168.40039,108130,87445,46,1246.9,2652.19,23.08,133.68
12/11/2017,1512950400,1575.712,23554,0.95,513.29,15427.40039,115171,88243,46,1246.9,2652.19,23.08,133.68
12/12/2017,1513036800,1556.261,25607,1.17,656.52,16919.80078,147987,104217,46,1241.7,2661.73,28.2,132.36
12/13/2017,1513123200,1612.737,26216,1.11,699.09,17500,157743,105515,46,1248.6,2667.59,23.03,132.85
12/14/2017,1513209600,1641.299,26049,1.26,693.58,16384.59961,150349,104818,46,1257.1,2665.87,24.98,131.75
12/15/2017,1513296000,1716.279,26180,1.1,684.27,16601.30078,135735,91856,46,1257.5,2660.63,28.5,132.65
12/16/2017,1513382400,1740.332,26389,1.13,692.83,17760.30078,173225,111414,46,1265.5,2685.92,36.47,133.98
12/17/2017,1513468800,1754.69,25965,0.96,717.71,19475.80078,172447,104335,46,1265.5,2685.92,36.47,133.98
12/18/2017,1513555200,1783.753,27932,0.93,785.99,19106.40039,191702,125115,46,1265.5,2685.92,36.47,133.98
12/19/2017,1513641600,1736.465,31463,1.11,812.5,19118.30078,207166,135542,46,1264.2,2692.71,38.6,134.82
12/20/2017,1513728000,1716.149,27465,1.4,799.17,17760.30078,164530,120047,46,1269.6,2688.18,36.12,135.07
12/21/2017,1513814400,1741.54,30221,1.3,789.39,16642.40039,232811,173847,46,1270.6,2683.02,27.6,133.65
12/22/2017,1513900800,1725.803,29198,0.98,657.83,15898,214197,138657,46,1278.8,2684.22,24.52,131.93
12/23/2017,1513987200,1792.357,26198,0.92,700.44,13948.7002,239151,171914,46,1287.5,2679.09,31.22,131.04
12/24/2017,1514073600,1822.645,20519,0.91,675.91,14608.2002,151163,97929,46,1287.5,2679.09,31.22,131.04
12/25/2017,1514160000,1853.229,21721,0.73,723.14,13995.90039,173411,114745,46,1287.5,2679.09,31.22,131.04
12/26/2017,1514246400,1865.831,22433,0.69,753.4,14036.59961,225798,161509,46,1287.5,2679.09,31.22,131.04
12/27/2017,1514332800,1864.022,24734,0.67,739.94,16163.5,274274,212561,46,1291.4,2682.1,29.8,131.39
12/28/2017,1514419200,1916.424,25965,0.63,716.69,15864.09961,253695,190411,46,1297.2,2686.1,27.23,131.6
12/29/2017,1514505600,1870.551,29542,0.68,739.6,14695.79981,209915,151785,46,1309.3,2689.15,28.4,131.3
12/30/2017,1514592000,1874.64,29346,0.59,692.99,14681.90039,157357,106427,46,1316.1,2683.73,27.9,131.8
12/31/2017,1514678400,1919.555,25038,0.68,741.13,12897.7002,174644,115496,46,1316.1,2683.73,27.9,131.8
1/1/2018,1514764800,1935.072,24025,0.64,756.2,14112.2002,175286,119193,43,1316.1,2683.73,27.9,131.8
1/2/2018,1514851200,1924.73,30157,0.79,861.97,13625,203644,134038,43,1316.1,2683.73,27.9,131.8
1/3/2018,1514937600,1904.343,32473,0.94,941.1,14978.2002,190084,131238,43,1318.5,2697.85,24.36,132.38
1/4/2018,1515024000,1895.45,33681,1.04,944.83,15270.7002,155054,108820,43,1321.6,2719.31,24.27,135.06
1/5/2018,1515110400,1933.064,33416,2.42,967.13,15477.2002,173793,134329,43,1322.3,2731.33,24.43,135.01
1/6/2018,1515196800,1899.132,32655,2.99,1006.41,17462.09961,183551,135143,43,1320.4,2742.67,23.42,136.61
1/7/2018,1515283200,1950.647,31266,2.82,1117.75,17527.30078,201285,143604,43,1320.4,2742.67,23.42,136.61
1/8/2018,1515369600,2005.81,32502,2.75,1136.11,16476.19922,200436,141484,43,1320.4,2742.67,23.42,136.61
1/9/2018,1515456000,2009.517,33037,3.17,1289.24,15123.7002,189331,136224,43,1313.7,2751.15,24.02,136.25
1/10/2018,1515542400,2005.905,30646,3.92,1248.99,14588.5,183106,135785,43,1319.3,2745.55,22.94,136.62
1/11/2018,1515628800,2075.422,31298,3.04,1139.32,14968.2002,190622,140566,43,1322.5,2752.97,20.85,138.36
1/12/2018,1515715200,2099.697,30655,2.62,1261.03,13453.90039,209485,148962,43,1334.9,2770.18,21.88,139.75
1/13/2018,1515801600,2140.802,31264,2.83,1385.02,13952.40039,193604,140597,43,1337.1,2798.96,18.28,138.31
1/14/2018,1515888000,2169.168,29323,2.81,1359.48,14370.79981,206810,147318,43,1337.1,2798.96,18.28,138.31
1/15/2018,1515974400,2189.372,31846,2.36,1278.69,13767.29981,203509,152247,43,1337.1,2798.96,18.28,138.31
1/16/2018,1516060800,2201.747,32767,1.83,1050.26,13836.09961,207563,148621,43,1337.1,2798.96,18.28,138.31
1/17/2018,1516147200,2257.174,32427,1.66,1024.69,11431.09961,201492,145684,43,1339.2,2784.99,17.76,139.6
1/18/2018,1516233600,2275.486,31705,1.81,1012.97,11198.79981,216466,145312,43,1327.2,2802.4,19.8,138.85
1/19/2018,1516320000,2268.78,28846,1.86,1037.36,11429.79981,209212,147664,43,1333.1,2802.6,19.91,140.98
1/20/2018,1516406400,2363.823,27414,2.08,1150.5,11656.2002,245993,171921,43,1331.9,2809.16,19.48,139.22
1/21/2018,1516492800,2372.815,26798,1.38,1049.09,12889.2002,212840,156050,43,1331.9,2809.16,19.48,139.22
1/22/2018,1516579200,2395.157,25864,1.23,999.64,11633.09961,216984,158817,43,1331.9,2809.16,19.48,139.22
1/23/2018,1516665600,2399.287,25079,1.53,984.47,10944.5,233854,174455,43,1336.7,2835.05,19.6,139.1
1/24/2018,1516752000,2459.967,24566,1.5,1061.78,10903.40039,252762,186784,43,1361.4,2845.42,19.24,138.29
1/25/2018,1516838400,2507.603,23671,1.4,1046.37,11421.7002,277511,217871,43,1368,2846.24,17.91,137.33
1/26/2018,1516924800,2500.853,26059,1.05,1048.58,11256,283025,218979,43,1357.2,2847.48,17.13,137.79
1/27/2018,1517011200,2485.341,22450,1.09,1109.08,11174.90039,210746,145114,43,1345.1,2867.23,15.23,137.95
1/28/2018,1517097600,2500.394,24197,1.23,1231.58,11475.29981,213608,144355,43,1345.1,2867.23,15.23,137.95
1/29/2018,1517184000,2591.382,25248,1.59,1169.96,11755.5,190018,135108,43,1345.1,2867.23,15.23,137.95
1/30/2018,1517270400,2596.25,25224,1.25,1063.75,11306.79981,212863,148580,43,1340,2832.74,14.28,138.38
1/31/2018,1517356800,2626.765,24902,1.35,1111.31,10108.2002,243610,182129,43,1343.1,2832.41,13.75,137.73
2/1/2018,1517443200,2666.119,26328,1.58,1026.19,10237.29981,224597,164608,19,1347.9,2816.45,12.3,139.14
2/2/2018,1517529600,2711.47,26186,1.12,917.47,9142.280273,225479,162889,19,1337.3,2808.92,12.16,135.77
2/3/2018,1517616000,2765.665,22592,1.06,970.87,8852.120117,194613,134250,19,1336.5,2741.06,10.7,131.59
2/4/2018,1517702400,2759.422,22742,0.87,827.59,9175.700195,242788,164496,19,1336.5,2741.06,10.7,131.59
2/5/2018,1517788800,2786.247,24175,0.69,695.08,8270.540039,216591,155400,19,1336.5,2741.06,10.7,131.59
2/6/2018,1517875200,2787.077,24934,0.82,785.01,7051.75,237033,168599,19,1329.5,2614.78,12.95,133
2/7/2018,1517961600,2837.218,22972,0.78,751.81,7755.490234,211758,141802,19,1314.6,2690.95,14.32,133.52
2/8/2018,1518048000,2821.72,20093,0.78,813.55,7637.859863,191457,117252,19,1319,2685.01,14.89,131.53
2/9/2018,1518134400,2877.238,22095,0.78,877.88,8271.839844,219925,145693,19,1315.7,2601.78,16.05,130.62
2/10/2018,1518220800,2834.459,22121,0.76,850.75,8720.080078,252436,142094,19,1326.4,2636.75,17.54,132.87
2/11/2018,1518307200,2950.749,20982,0.68,811.24,8616.129883,273057,161869,19,1326.4,2636.75,17.54,132.87
2/12/2018,1518393600,2943.733,22178,0.67,865.27,8141.430176,263209,167642,19,1326.4,2636.75,17.54,132.87
2/13/2018,1518480000,2971.561,20432,0.71,840.98,8926.719727,240902,149512,19,1330.4,2646.27,16.06,134.51
2/14/2018,1518566400,2952.817,21848,0.79,920.11,8599.919922,220071,135920,19,1358,2651.21,16.59,135.83
2/15/2018,1518652800,2892.302,21805,0.76,927.95,9488.320313,248794,139831,19,1355.3,2713.46,17.2,137.85
2/16/2018,1518739200,2991.223,20711,0.8,938.02,10135.7002,248264,150283,19,1356.2,2727.14,11.46,137.55
2/17/2018,1518825600,2973.719,21891,0.86,974.77,10207.5,267125,159210,19,1331.2,2726.01,10.92,137.99
2/18/2018,1518912000,3003.822,20735,0.93,913.9,11123.40039,281703,157986,19,1331.2,2726.01,10.92,137.99
2/19/2018,1518998400,2976.958,21811,0.76,939.79,10552.59961,289141,149693,19,1331.2,2726.01,10.92,137.99
2/20/2018,1519084800,2932.875,24413,0.74,885.52,11231.79981,350125,196665,19,1331.2,2726.01,10.92,137.99
2/21/2018,1519171200,2911.436,23307,0.73,840.1,11372.2002,323737,221092,19,1332.1,2720.53,10.6,136.77
2/22/2018,1519257600,2981.197,21747,0.65,804.63,10660.40039,350217,249721,19,1332.7,2710.42,9.98,137.37
2/23/2018,1519344000,2967.712,20793,0.73,854.7,9937.070313,360164,260441,19,1330.3,2715.8,10.27,137.98
2/24/2018,1519430400,2974.925,21265,0.71,833.49,10287.7002,375435,284719,19,1332.8,2757.37,9.9,137.69
2/25/2018,1519516800,3096.446,20566,0.67,840.28,9796.419922,319484,225507,19,1332.8,2757.37,9.9,137.69
2/26/2018,1519603200,3030.533,21652,0.64,867.62,9669.429688,272691,180388,19,1332.8,2757.37,9.9,137.69
2/27/2018,1519689600,2978.767,20964,0.71,871.58,10393.90039,266713,182186,19,1315.5,2780.45,9.96,135.16
2/28/2018,1519776000,3052.568,21593,0.89,851.5,10687.2002,338740,239523,19,1317.9,2753.78,10.58,127.98
3/1/2018,1519862400,3103.058,20663,0.73,869.87,10385,296577,215292,12,1305.2,2715.22,10.13,123.87
3/2/2018,1519948800,3077.244,22550,0.84,855.6,10977.40039,353955,251616,12,1323.4,2658.89,10.58,125.43
3/3/2018,1520035200,3190.815,21173,0.65,855.65,11101.90039,313855,229421,12,1319.9,2681.06,10.83,134.14
3/4/2018,1520121600,3140.164,20794,0.74,864.83,11497.40039,297585,212161,12,1319.9,2681.06,10.83,134.14
3/5/2018,1520208000,3135.226,22566,0.72,849.42,11532.40039,324160,242087,12,1319.9,2681.06,10.83,134.14
3/6/2018,1520294400,3118.411,21623,0.59,815.69,11500.09961,278642,201250,12,1335.2,2730.18,10.39,133.2
3/7/2018,1520380800,3194.249,22824,0.58,751.13,10803.90039,287118,207931,12,1327.6,2710.18,10.08,133.25
3/8/2018,1520467200,3237.862,21478,0.55,698.83,9951.44043,325276,228678,12,1321.7,2732.75,9.57,134.21
3/9/2018,1520553600,3155.884,20374,0.56,726.92,9414.69043,349995,244276,12,1324,2752.91,9.24,136.27
3/10/2018,1520640000,3166.735,18862,0.46,682.3,9350.589844,255820,189113,12,1320.8,2790.54,8.97,136.07
3/11/2018,1520726400,3148.891,18612,0.43,720.36,8852.780273,296067,203137,12,1320.8,2790.54,8.97,136.07
3/12/2018,1520812800,3190.981,21668,0.53,697.02,9602.929688,390982,270205,12,1320.8,2790.54,8.97,136.07
3/13/2018,1520899200,3176.689,20946,0.39,689.96,9173.040039,353854,258919,12,1327.1,2792.31,8.7,135.04
3/14/2018,1520985600,3135.698,20106,0.39,613.15,9214.650391,316058,235727,12,1325.6,2774.06,8.15,133.43
3/15/2018,1521072000,3160.925,20056,0.37,610.56,8290.759766,395535,289833,12,1317.8,2754.27,7.51,133.37
3/16/2018,1521158400,3273.412,19502,0.39,600.53,8322.910156,342155,256395,12,1312.3,2750.57,8.29,131.76
3/17/2018,1521244800,3261.562,17376,0.29,549.79,8321.910156,325819,230952,12,1317.8,2741.38,8.42,130.85
3/18/2018,1521331200,3265.568,20197,0.29,537.38,7890.52002,344319,257237,12,1317.8,2741.38,8.42,130.85
3/19/2018,1521417600,3287.244,20642,0.3,555.55,8344.120117,337492,263337,12,1317.8,2741.38,8.42,130.85
3/20/2018,1521504000,3281.437,20067,0.32,557.57,8619.669922,311527,218411,12,1311.9,2715.05,8.02,130.71
3/21/2018,1521590400,3261.279,20630,0.36,559.91,8937.480469,281591,194827,12,1321.5,2714.99,7.94,130.73
3/22/2018,1521676800,3225.445,17883,0.37,539.89,8939.44043,229749,154114,12,1333.2,2691.36,7.63,130.86
3/23/2018,1521763200,3284.345,18847,0.36,543.83,8736.25,264649,181205,12,1355.7,2646.71,7.5,129.77
3/24/2018,1521849600,3218.749,16599,0.32,520.16,8901.950195,254941,137352,12,1360.9,2619.35,7.36,130.7
3/25/2018,1521936000,3264.568,14982,0.33,523.01,8612.80957,239663,135711,12,1360.9,2619.35,7.36,130.7
3/26/2018,1522022400,3333.441,17841,0.34,486.25,8498.469727,261672,184941,12,1360.9,2619.35,7.36,130.7
3/27/2018,1522108800,3274.586,17230,0.28,448.78,8200,270789,186260,12,1347.9,2667.57,6.95,128.42
3/28/2018,1522195200,3258.303,17283,0.28,445.93,7836.830078,284790,199136,12,1330,2611.3,6.28,127.7
3/29/2018,1522281600,3183.492,17508,0.26,383.9,7979.069824,276057,198712,12,1327.3,2614.41,6.62,128.99
3/30/2018,1522368000,3211.951,18457,0.22,393.82,7171.450195,291642,210270,12,1352.9,2633.45,6.36,125.54
3/31/2018,1522454400,3189.076,17025,0.19,394.07,6892.47998,265074,201572,12,1352.9,2633.45,6.36,125.54
4/1/2018,1522540800,3239.618,15893,0.17,378.85,7003.060059,294982,216952,9,1352.9,2633.45,6.36,125.54
4/2/2018,1522627200,3197.879,16871,0.2,384.68,6844.859863,294175,187071,9,1352.9,2633.45,6.36,125.54
4/3/2018,1522713600,3130.326,19076,0.21,415.93,7102.259766,296515,219756,9,1337.3,2592.17,6.53,126.82
4/4/2018,1522800000,3176.982,18676,0.17,378.65,7456.410156,235067,167181,9,1340.2,2584.04,6.42,126.8
4/5/2018,1522886400,3151.226,19496,0.27,381.36,6848.649902,288593,211891,9,1328.5,2657.36,7.22,127.58
4/6/2018,1522972800,3256.2,17769,0.2,370.35,6815.959961,255340,184733,9,1336.1,2645.82,6.64,125.87
4/7/2018,1523059200,3235.885,15831,0.17,384.98,6630.509766,319255,227686,9,1340.1,2617.18,6.4,125.44
4/8/2018,1523145600,3191.373,17233,0.19,400.72,6919.97998,299111,210436,9,1340.1,2617.18,6.4,125.44
4/9/2018,1523232000,3088.964,18630,0.2,399.02,7044.319824,315542,228028,9,1340.1,2617.18,6.4,125.44
4/10/2018,1523318400,3135.858,17582,0.21,415.65,6795.439941,358567,248227,9,1345.9,2638.41,6.49,127.51
4/11/2018,1523404800,3146.615,18496,0.23,430.42,6843.470215,403541,269889,9,1360,2643.89,6.62,128.7
4/12/2018,1523491200,3131.514,21244,0.27,493.95,6955.379883,358084,250363,9,1341.9,2653.83,7.47,129.52
4/13/2018,1523577600,3085.986,21136,0.3,494.96,7901.089844,341099,238860,9,1347.9,2676.9,7.75,130.18
4/14/2018,1523664000,3132.315,18148,0.26,502.79,7874.669922,265977,178644,9,1350.7,2670.1,7.31,132.36
4/15/2018,1523750400,3137.467,18672,0.25,534.15,7999.330078,281523,185146,9,1350.7,2670.1,7.31,132.36
4/16/2018,1523836800,3113.712,20768,0.26,511.67,8337.570313,319150,235938,9,1350.7,2670.1,7.31,132.36
4/17/2018,1523923200,3132.796,22300,0.24,503.03,8071.660156,340321,204179,9,1349.5,2692.74,7.3,134.63
4/18/2018,1524009600,3078.159,22474,0.32,525.78,7944.430176,384043,284904,9,1353.5,2710.11,6.87,134.82
4/19/2018,1524096000,3098.361,25206,0.31,567.25,8159.27002,465056,283870,9,1348.8,2701.16,6.7,134.24
4/20/2018,1524182400,3070.112,26386,0.33,617.16,8286.879883,482366,306769,9,1338.3,2692.56,6.65,131.55
4/21/2018,1524268800,3168.246,21672,0.28,605.17,8848.790039,307736,213587,9,1324,2675.4,6.55,131.52
4/22/2018,1524355200,3146.736,23074,0.3,621.33,8925.05957,375095,272094,9,1324,2675.4,6.55,131.52
4/23/2018,1524441600,3181.241,24241,0.31,644.13,8794.389648,306793,207236,9,1324,2675.4,6.55,131.52
4/24/2018,1524528000,3132.081,25599,0.41,703.35,8934.339844,350572,233048,9,1333,2680.8,7.58,130.34
4/25/2018,1524614400,3129.306,25145,0.35,617.73,9701.030273,368653,263405,9,1322.8,2634.92,7.36,131.58
4/26/2018,1524700800,3213.181,24705,0.39,661.45,8867.320313,435335,320659,9,1317.9,2651.65,7.47,132.29
4/27/2018,1524787200,3152.285,24120,0.41,643.33,9290.629883,386241,282567,9,1323.4,2675.47,7.49,126.69
4/28/2018,1524873600,3128.856,24555,0.46,683.02,8939.269531,361009,279103,9,1319.2,2675.05,7.22,127.46
4/29/2018,1524960000,3190.83,24654,0.5,689.31,9346.410156,313576,221164,9,1319.2,2675.05,7.22,127.46
4/30/2018,1525046400,3196.316,25891,0.49,670.04,9426.110352,350925,245468,9,1319.2,2675.05,7.22,127.46
5/1/2018,1525132800,3113.973,24618,0.42,670.81,9251.469727,404238,312795,9,1306.8,2643.64,7.32,130.82
5/2/2018,1525219200,3111.333,25626,0.42,686.74,9104.599609,482047,390860,9,1305.6,2654.24,7.24,130.31
5/3/2018,1525305600,3164.594,26338,0.53,777.62,9233.969727,471404,348336,9,1312.7,2628.08,7.64,129.12
5/4/2018,1525392000,3202.794,27766,0.43,784.21,9695.5,328748,246593,9,1314.7,2621.45,7.56,130.2
5/5/2018,1525478400,3242.196,24103,0.44,816.58,9700.280273,531986,421691,9,1314.1,2669.36,7.58,129.93
5/6/2018,1525564800,3271.982,22388,0.44,790.39,9845.30957,537209,456611,9,1314.1,2669.36,7.58,129.93
5/7/2018,1525651200,3327.78,23088,0.42,752.4,9645.669922,375478,269202,9,1314.1,2669.36,7.58,129.93
5/8/2018,1525737600,3343.569,23859,0.45,747.79,9380.870117,353127,232657,9,1313.7,2670.26,7.4,131.04
5/9/2018,1525824000,3268.429,24510,0.47,751.27,9223.730469,407252,236704,9,1313,2678.12,7.44,130.6
5/10/2018,1525910400,3279.764,26750,0.62,723.61,9325.959961,382960,221356,9,1322.3,2705.02,7.23,130.18
5/11/2018,1525996800,3285.212,25118,0.59,677.8,9052.959961,412050,253376,9,1320.7,2722.7,7.38,129.28
